CustomerID,Customer_Type,Country,CustomerTier,ProductTier,Customer_govt_id,Customer_Phone,ZipCode,SSN_Individual,LoanAmount,InterestEarned,QSDate,TransactionDate,ClosingDate
TRN-1366,CORP,USA,Platinum,ProdTier28,LIN466,312-435-4768,50022,,100015.2,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1367,CORP,Canada,Gold,ProdTier29,LIN467,312-435-4769,40028,,50014.5,5001.8,1/1/2022,3/3/2022,3/8/2022
TRN-1368,CORP,USA,Silver,ProdTier9,LIN468,312-435-4770,50036,,100019.8,10002,1/1/2022,3/3/2022,3/8/2022
TRN-1369,CORP,Canada,Platinum,ProdTier9,LIN469,312-435-4771,40070,,50010.3,5001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1370,CORP,USA,Gold,ProdTier15,LIN470,312-435-4772,50076,,100005.2,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1371,CORP,Canada,Silver,ProdTier15,LIN471,312-435-4773,40019,,50008,5001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1372,CORP,USA,Platinum,ProdTier18,LIN472,312-435-4774,50027,,100008,10001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1373,CORP,Canada,Gold,ProdTier15,LIN473,312-435-4775,40056,,50015.7,5001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1374,CORP,USA,Silver,ProdTier9,LIN474,312-435-4776,50048,,100013.7,10001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1375,CORP,Canada,Platinum,BoatLoan,LIN475,312-435-4777,40003,,50011.4,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1376,CORP,USA,Gold,ProdTier8,LIN476,312-435-4778,50052,,100017.3,10001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1377,CORP,Canada,Silver,ProdTier5,LIN477,312-435-4779,40076,,50008.2,5001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1378,CORP,USA,Platinum,BoatLoan,LIN478,312-435-4780,50071,,100003.5,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1379,CORP,Canada,Gold,ProdTier16,LIN479,312-435-4781,40013,,50005.2,5000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1380,CORP,USA,Silver,ProdTier3,LIN480,312-435-4782,50036,,100004.6,10001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1381,CORP,Canada,Platinum,ProdTier30,LIN481,312-435-4783,40052,,50016.4,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1382,CORP,USA,Gold,ProdTier9,LIN482,312-435-4784,50071,,100005.8,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1383,CORP,Canada,Silver,ProdTier7,LIN483,312-435-4785,40055,,50003.3,5000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1384,CORP,USA,Platinum,BoatLoan,LIN484,312-435-4786,50037,,100009.6,10001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1385,CORP,Canada,Gold,ProdTier10,LIN485,312-435-4787,40006,,50011.7,5000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1386,CORP,USA,Silver,ProdTier24,LIN486,312-435-4788,50077,,100007.7,10001.6,1/1/2022,3/3/2022,3/8/2022
TRN-1387,CORP,Canada,Platinum,ProdTier13,LIN487,312-435-4789,40036,,50008.5,5000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1388,CORP,USA,Gold,ProdTier18,LIN488,312-435-4790,50026,,100012.9,10000.5,1/1/2022,3/3/2022,3/8/2022
TRN-1389,CORP,Canada,Silver,BondLoan,LIN489,312-435-4791,40043,,50011.7,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1390,CORP,USA,Platinum,BondLoan,LIN490,312-435-4792,50064,,100009.7,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1391,CORP,Canada,Gold,IRALoan,LIN491,312-435-4793,40046,,50001.5,5000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1392,CORP,USA,Silver,ProdTier6,LIN492,312-435-4794,50005,,100006.4,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1393,CORP,Canada,Platinum,ProdTier9,LIN493,312-435-4795,40011,,50007.6,5000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1394,CORP,USA,Gold,IRALoan,LIN494,312-435-4796,50080,,100010.5,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1395,CORP,Canada,Silver,ProdTier17,LIN495,312-435-4797,40009,,50011,5000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1396,CORP,USA,Platinum,CreditCard,LIN496,312-435-4798,50010,,100013,10001.6,1/1/2022,3/3/2022,3/8/2022
TRN-1397,CORP,Canada,Gold,ProdTier27,LIN497,312-435-4799,40008,,50012.2,5001.8,1/1/2022,3/3/2022,3/8/2022
TRN-1398,CORP,USA,Silver,StockLoan,LIN498,312-435-4800,50024,,100007.1,10000.5,1/1/2022,3/3/2022,3/8/2022
TRN-1399,CORP,Canada,Platinum,ProdTier5,LIN499,312-435-4801,40009,,50016.3,5001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1400,CORP,USA,Gold,StockLoan,LIN500,312-435-4802,50027,,1000.4,10000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1401,CORP,Canada,Silver,ProdTier5,LIN501,312-435-4803,40068,,50016.1,5001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1402,CORP,USA,Platinum,ProdTier13,LIN502,312-435-4804,50013,,100007,10001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1403,CORP,Canada,Gold,BoatLoan,LIN503,312-435-4805,40057,,50015.4,5001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1404,CORP,USA,Silver,HomeLoan,LIN504,312-435-4806,50032,,100001,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1405,CORP,Canada,Platinum,ProdTier5,LIN505,312-435-4807,40056,,50019.2,5001.9,1/1/2022,3/3/2022,3/8/2022
TRN-1406,CORP,USA,Gold,ProdTier1,LIN506,312-435-4808,50074,,100010.1,10000.5,1/1/2022,3/3/2022,3/8/2022
TRN-1407,CORP,Canada,Silver,ProdTier4,LIN507,312-435-4809,40029,,50015.7,5001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1408,CORP,USA,Platinum,BoatLoan,LIN508,312-435-4810,50021,,100018.3,10001,1/1/2022,3/3/2022,3/8/2022
TRN-1409,CORP,Canada,Gold,ProdTier20,LIN509,312-435-4811,40064,,50012.6,5001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1410,CORP,USA,Silver,StockLoan,LIN510,312-435-4812,50029,,100009.9,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1411,CORP,Canada,Platinum,BoatLoan,LIN511,312-435-4813,40076,,50015.6,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1412,CORP,USA,Gold,ProdTier7,LIN512,312-435-4814,50071,,100010.9,10001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1413,CORP,Canada,Silver,ProdTier17,LIN513,312-435-4815,40068,,50016.7,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1414,CORP,USA,Platinum,ProdTier24,LIN514,312-435-4816,50067,,100009.3,10000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1415,CORP,Canada,Gold,BoatLoan,LIN515,312-435-4817,40044,,50003.3,5000.4,1/1/2022,3/3/2022,3/8/2022
TRN-1416,CORP,USA,Silver,ProdTier29,LIN516,312-435-4818,50055,,100008.8,10000.5,1/1/2022,3/3/2022,3/8/2022
TRN-1417,CORP,Canada,Platinum,ProdTier5,LIN517,312-435-4819,40044,,50013.5,5000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1418,CORP,USA,Gold,BondLoan,LIN518,312-435-4820,50051,,100003.3,10000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1419,CORP,Canada,Silver,ProdTier15,LIN519,312-435-4821,40069,,50014,5001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1420,CORP,USA,Platinum,BondLoan,LIN520,312-435-4822,50031,,100009.9,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1421,CORP,Canada,Gold,ProdTier13,LIN521,312-435-4823,40071,,50009.5,5001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1422,CORP,USA,Silver,BoatLoan,LIN522,312-435-4824,50041,,100016.3,10001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1423,CORP,Canada,Platinum,ProdTier10,LIN523,312-435-4825,40067,,50015.1,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1424,CORP,USA,Gold,ProdTier27,LIN524,312-435-4826,50065,,100007.3,10000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1425,CORP,Canada,Silver,ProdTier18,LIN525,312-435-4827,40039,,50017.7,5001.6,1/1/2022,3/3/2022,3/8/2022
TRN-1426,CORP,USA,Platinum,ProdTier8,LIN526,312-435-4828,50051,,100012.2,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1427,CORP,Canada,Gold,ProdTier6,LIN527,312-435-4829,40019,,50008.9,5000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1428,CORP,USA,Silver,ProdTier26,LIN528,312-435-4830,50059,,100004,10000.5,1/1/2022,3/3/2022,3/8/2022
TRN-1429,CORP,Canada,Platinum,ProdTier17,LIN529,312-435-4831,40039,,50006.8,5000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1430,CORP,USA,Gold,ProdTier9,LIN530,312-435-4832,50071,,100010.7,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1431,CORP,Canada,Silver,ProdTier5,LIN531,312-435-4833,40027,,50008.3,5000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1432,CORP,USA,Platinum,ProdTier29,LIN532,312-435-4834,50034,,100006.1,10000.3,1/1/2022,3/3/2022,3/8/2022
TRN-1433,CORP,Canada,Gold,ProdTier13,LIN533,312-435-4835,40028,,50008.9,5000.4,1/1/2022,3/3/2022,3/8/2022
TRN-1434,CORP,USA,Silver,ProdTier9,LIN534,312-435-4836,50018,,100014.6,10002,1/1/2022,3/3/2022,3/8/2022
TRN-1435,CORP,Canada,Platinum,StockLoan,LIN535,312-435-4837,40015,,50006.6,5000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1436,CORP,USA,Gold,HomeLoan,LIN536,312-435-4838,50013,,100012.4,10001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1437,CORP,Canada,Silver,ProdTier7,LIN537,312-435-4839,40055,,50014.3,5000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1438,CORP,USA,Platinum,IRALoan,LIN538,312-435-4840,50011,,100004.6,10001,1/1/2022,3/3/2022,3/8/2022
TRN-1439,CORP,Canada,Gold,HomeLoan,LIN539,312-435-4841,40079,,50017.3,5001.9,1/1/2022,3/3/2022,3/8/2022
TRN-1440,CORP,USA,Silver,ProdTier1,LIN540,312-435-4842,50073,,100014.6,10001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1441,CORP,Canada,Platinum,ProdTier3,LIN541,312-435-4843,40042,,50013.4,5000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1442,CORP,USA,Gold,ProdTier1,LIN542,312-435-4844,50019,,100017.9,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1443,CORP,Canada,Silver,ProdTier7,LIN543,312-435-4845,40030,,50012.7,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1444,CORP,USA,Platinum,CreditCard,LIN544,312-435-4846,50075,,100014.2,10001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1445,CORP,Canada,Gold,ProdTier16,LIN545,312-435-4847,40018,,50005.4,5000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1446,CORP,USA,Silver,ProdTier3,LIN546,312-435-4848,50006,,100012.7,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1447,CORP,Canada,Platinum,ProdTier17,LIN547,312-435-4849,40009,,50007.9,5001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1448,CORP,USA,Gold,BikeLoan,LIN548,312-435-4850,50036,,100011,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1449,CORP,Canada,Silver,ProdTier5,LIN549,312-435-4851,40028,,50007.1,5001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1450,CORP,USA,Platinum,HomeLoan,LIN550,312-435-4852,50034,,100003.7,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1451,CORP,Canada,Gold,ProdTier25,LIN551,312-435-4853,40023,,50014.4,5000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1452,CORP,USA,Silver,ProdTier3,LIN552,312-435-4854,50027,,100011.4,10000.4,1/1/2022,3/3/2022,3/8/2022
TRN-1453,CORP,Canada,Platinum,ProdTier26,LIN553,312-435-4855,40052,,50005,5000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1454,CORP,USA,Gold,ProdTier26,LIN554,312-435-4856,50009,,100015.2,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1455,CORP,Canada,Silver,ProdTier15,LIN555,312-435-4857,40005,,50014.1,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1456,CORP,USA,Platinum,ProdTier6,LIN556,312-435-4858,50068,,100012,10000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1457,CORP,Canada,Gold,ProdTier5,LIN557,312-435-4859,40056,,50018.2,5001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1458,CORP,USA,Silver,ProdTier29,LIN558,312-435-4860,50063,,100018.9,10001.8,1/1/2022,3/3/2022,3/8/2022
TRN-1459,CORP,Canada,Platinum,IRALoan,LIN559,312-435-4861,40072,,50008.3,5000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1460,CORP,USA,Gold,ProdTier15,LIN560,312-435-4862,50055,,100009.3,10000.3,1/1/2022,3/3/2022,3/8/2022
TRN-1461,CORP,Canada,Silver,ProdTier6,LIN561,312-435-4863,40034,,50008.6,5001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1462,CORP,USA,Platinum,ProdTier27,LIN562,312-435-4864,50053,,100014.1,10001,1/1/2022,3/3/2022,3/8/2022
TRN-1463,CORP,Canada,Gold,ProdTier5,LIN563,312-435-4865,40033,,50007.9,5001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1464,CORP,USA,Silver,BondLoan,LIN564,312-435-4866,50038,,100015.8,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1465,CORP,Canada,Platinum,BoatLoan,LIN565,312-435-4867,40011,,50013,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1466,CORP,USA,Gold,ProdTier29,LIN566,312-435-4868,50077,,100014.7,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1467,CORP,Canada,Silver,BoatLoan,LIN567,312-435-4869,40004,,50010.5,5000.4,1/1/2022,3/3/2022,3/8/2022
TRN-1468,CORP,USA,Platinum,ProdTier2,LIN568,312-435-4870,50017,,100011,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1469,CORP,Canada,Gold,ProdTier10,LIN569,312-435-4871,40046,,50014.5,5001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1470,CORP,USA,Silver,ProdTier28,LIN570,312-435-4872,50006,,100015.1,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1471,CORP,Canada,Platinum,ProdTier30,LIN571,312-435-4873,40062,,50007,5000.3,1/1/2022,3/3/2022,3/8/2022
TRN-1472,CORP,USA,Gold,CreditCard,LIN572,312-435-4874,50056,,100011.9,10001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1473,CORP,Canada,Silver,ProdTier17,LIN573,312-435-4875,40072,,50017,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1474,CORP,USA,Platinum,ProdTier15,LIN574,312-435-4876,50014,,100016.1,10001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1475,CORP,Canada,Gold,ProdTier25,LIN575,312-435-4877,40006,,50008,5000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1476,CORP,USA,Silver,BoatLoan,LIN576,312-435-4878,50003,,100008.5,10000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1477,CORP,Canada,Platinum,ProdTier20,LIN577,312-435-4879,40023,,50017.9,5000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1478,CORP,USA,Gold,ProdTier4,LIN578,312-435-4880,50062,,100006.3,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1479,CORP,Canada,Silver,BoatLoan,LIN579,312-435-4881,40002,,50015.8,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1480,CORP,USA,Platinum,ProdTier17,LIN580,312-435-4882,50016,,100007.9,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1481,CORP,Canada,Gold,BoatLoan,LIN581,312-435-4883,40059,,50012.6,5000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1482,CORP,USA,Silver,ProdTier15,LIN582,312-435-4884,50007,,100015.3,10000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1483,CORP,Canada,Platinum,ProdTier16,LIN583,312-435-4885,40002,,50004.4,5000.2,1/1/2022,3/3/2022,3/8/2022
TRN-1484,CORP,USA,Gold,CreditCard,LIN584,312-435-4886,50031,,100009.1,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1485,CORP,Canada,Silver,ProdTier17,LIN585,312-435-4887,40003,,50010.4,5000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1486,CORP,USA,Platinum,ProdTier15,LIN586,312-435-4888,50023,,100017.8,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1487,CORP,Canada,Gold,ProdTier17,LIN587,312-435-4889,40021,,50009.6,5001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1488,CORP,USA,Silver,ProdTier20,LIN588,312-435-4890,50034,,100007.2,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1489,CORP,Canada,Platinum,ProdTier25,LIN589,312-435-4891,40076,,50006.5,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1490,CORP,USA,Gold,ProdTier20,LIN590,312-435-4892,50053,,100013.8,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1491,CORP,Canada,Silver,ProdTier5,LIN591,312-435-4893,40042,,50017.8,5001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1492,CORP,USA,Platinum,ProdTier1,LIN592,312-435-4894,50026,,100010.3,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1493,CORP,Canada,Gold,ProdTier8,LIN593,312-435-4895,40018,,50010,5001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1494,CORP,USA,Silver,ProdTier24,LIN594,312-435-4896,50021,,100005.4,10001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1495,CORP,Canada,Platinum,ProdTier2,LIN595,312-435-4897,40004,,50008.4,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1496,CORP,USA,Gold,ProdTier2,LIN596,312-435-4898,50013,,100002.2,10000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1497,CORP,Canada,Silver,ProdTier6,LIN597,312-435-4899,40026,,50010.3,5000.3,1/1/2022,3/3/2022,3/8/2022
TRN-1498,CORP,USA,Platinum,ProdTier3,LIN598,312-435-4900,50045,,100013,10001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1499,CORP,Canada,Gold,BondLoan,LIN599,312-435-4901,40075,,50012.7,5001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1500,CORP,USA,Silver,ProdTier16,LIN600,312-435-4902,50004,,100018.1,10001.8,1/1/2022,3/3/2022,3/8/2022
TRN-1501,CORP,Canada,Platinum,ProdTier8,LIN601,312-435-4903,40069,,50014,5001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1502,CORP,USA,Gold,ProdTier6,LIN602,312-435-4904,50032,,100003.8,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1503,CORP,Canada,Silver,CreditCard,LIN603,312-435-4905,40080,,50017.8,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1504,CORP,USA,Platinum,BikeLoan,LIN604,312-435-4906,50029,,100011.9,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1505,CORP,Canada,Gold,ProdTier17,LIN605,312-435-4907,40053,,50011.5,5000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1506,CORP,USA,Silver,CreditCard,LIN606,312-435-4908,50062,,100009.2,10000.5,1/1/2022,3/3/2022,3/8/2022
TRN-1507,CORP,Canada,Platinum,ProdTier15,LIN607,312-435-4909,40061,,50013.4,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1508,CORP,USA,Gold,ProdTier8,LIN608,312-435-4910,50031,,100009.2,10001,1/1/2022,3/3/2022,3/8/2022
TRN-1509,CORP,Canada,Silver,ProdTier25,LIN609,312-435-4911,40013,,50012.4,5001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1510,CORP,USA,Platinum,CreditCard,LIN610,312-435-4912,50036,,100004.5,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1511,CORP,Canada,Gold,ProdTier18,LIN611,312-435-4913,40038,,50003.9,5000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1512,CORP,USA,Silver,ProdTier29,LIN612,312-435-4914,50043,,100012.6,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1513,CORP,Canada,Platinum,IRALoan,LIN613,312-435-4915,40057,,50011,5001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1514,CORP,USA,Gold,BoatLoan,LIN614,312-435-4916,50058,,100003.5,10001,1/1/2022,3/3/2022,3/8/2022
TRN-1515,CORP,Canada,Silver,ProdTier9,LIN615,312-435-4917,40047,,50012.3,5001.9,1/1/2022,3/3/2022,3/8/2022
TRN-1516,CORP,USA,Platinum,ProdTier4,LIN616,312-435-4918,50032,,100015.8,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1517,CORP,Canada,Gold,ProdTier29,LIN617,312-435-4919,40047,,50009.6,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1518,CORP,USA,Silver,ProdTier5,LIN618,312-435-4920,50079,,100010.4,10000.4,1/1/2022,3/3/2022,3/8/2022
TRN-1519,CORP,Canada,Platinum,ProdTier1,LIN619,312-435-4921,40032,,50012.6,5001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1520,CORP,USA,Gold,BikeLoan,LIN620,312-435-4922,50031,,100010.6,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1521,CORP,Canada,Silver,ProdTier26,LIN621,312-435-4923,40074,,50016.6,5001.9,1/1/2022,3/3/2022,3/8/2022
TRN-1522,CORP,USA,Platinum,ProdTier8,LIN622,312-435-4924,50035,,100013.1,10001.8,1/1/2022,3/3/2022,3/8/2022
TRN-1523,CORP,Canada,Gold,ProdTier15,LIN623,312-435-4925,40015,,50011.6,5001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1524,CORP,USA,Silver,ProdTier28,LIN624,312-435-4926,50076,,100014.3,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1525,CORP,Canada,Platinum,HomeLoan,LIN625,312-435-4927,40045,,50010.1,5000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1526,CORP,USA,Gold,CreditCard,LIN626,312-435-4928,50072,,100011.8,10001,1/1/2022,3/3/2022,3/8/2022
TRN-1527,CORP,Canada,Silver,StockLoan,LIN627,312-435-4929,40059,,50002.3,5000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1528,CORP,USA,Platinum,ProdTier6,LIN628,312-435-4930,50036,,100012.8,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1529,CORP,Canada,Gold,IRALoan,LIN629,312-435-4931,40064,,50010,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1530,CORP,USA,Silver,ProdTier15,LIN630,312-435-4932,50065,,100003.8,10000.6,1/1/2022,3/3/2022,3/8/2022
TRN-1531,CORP,Canada,Platinum,IRALoan,LIN631,312-435-4933,40031,,50016.2,5001.5,1/1/2022,3/3/2022,3/8/2022
TRN-1532,CORP,USA,Gold,CreditCard,LIN632,312-435-4934,50011,,100008.2,10001.1,1/1/2022,3/3/2022,3/8/2022
TRN-1533,CORP,Canada,Silver,ProdTier30,LIN633,312-435-4935,40013,,50015.6,5001.6,1/1/2022,3/3/2022,3/8/2022
TRN-1534,CORP,USA,Platinum,ProdTier1,LIN634,312-435-4936,50001,,100005.9,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1535,CORP,Canada,Gold,BoatLoan,LIN635,312-435-4937,40040,,50010.5,5001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1536,CORP,USA,Silver,ProdTier1,LIN636,312-435-4938,50068,,100010.1,10000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1537,CORP,Canada,Platinum,ProdTier2,LIN637,312-435-4939,40056,,50004.6,5000.4,1/1/2022,3/3/2022,3/8/2022
TRN-1538,CORP,USA,Gold,ProdTier16,LIN638,312-435-4940,50052,,100008.8,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1539,CORP,Canada,Silver,ProdTier17,LIN639,312-435-4941,40024,,50013.1,5001.6,1/1/2022,3/3/2022,3/8/2022
TRN-1540,CORP,USA,Platinum,CreditCard,LIN640,312-435-4942,50052,,100007.5,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1541,CORP,Canada,Gold,ProdTier13,LIN641,312-435-4943,40055,,50015.3,5001.8,1/1/2022,3/3/2022,3/8/2022
TRN-1542,CORP,USA,Silver,ProdTier8,LIN642,312-435-4944,50065,,100006.7,10000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1543,CORP,Canada,Platinum,BondLoan,LIN643,312-435-4945,40004,,50010.6,5000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1544,CORP,USA,Gold,ProdTier15,LIN644,312-435-4946,50064,,100016.5,10001.2,1/1/2022,3/3/2022,3/8/2022
TRN-1545,CORP,Canada,Silver,StockLoan,LIN645,312-435-4947,40010,,50005.7,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1546,CORP,USA,Platinum,ProdTier28,LIN646,312-435-4948,50062,,100010.1,10001.6,1/1/2022,3/3/2022,3/8/2022
TRN-1547,CORP,Canada,Gold,ProdTier4,LIN647,312-435-4949,40078,,50010.2,5001.7,1/1/2022,3/3/2022,3/8/2022
TRN-1548,CORP,USA,Silver,ProdTier20,LIN648,312-435-4950,50021,,100006.7,10000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1549,CORP,Canada,Platinum,ProdTier27,LIN649,312-435-4951,40064,,50018.2,5001.9,1/1/2022,3/3/2022,3/8/2022
TRN-1550,CORP,USA,Gold,ProdTier25,LIN650,312-435-4952,50060,,100006.4,10001.3,1/1/2022,3/3/2022,3/8/2022
TRN-1551,CORP,Canada,Silver,ProdTier15,LIN651,312-435-4953,40044,,50009.7,5001,1/1/2022,3/3/2022,3/8/2022
TRN-1552,CORP,USA,Platinum,BoatLoan,LIN652,312-435-4954,50030,,100008,10000.8,1/1/2022,3/3/2022,3/8/2022
TRN-1553,CORP,Canada,Gold,ProdTier7,LIN653,312-435-4955,40044,,50015.8,5001.4,1/1/2022,3/3/2022,3/8/2022
TRN-1554,CORP,USA,Silver,ProdTier15,LIN654,312-435-4956,50039,,100009.7,10001,1/1/2022,3/3/2022,3/8/2022
TRN-1555,CORP,Canada,Platinum,CreditCard,LIN655,312-435-4957,40070,,50007.6,5000.9,1/1/2022,3/3/2022,3/8/2022
TRN-1556,CORP,USA,Gold,ProdTier15,LIN656,312-435-4958,50052,,100010.6,10000.7,1/1/2022,3/3/2022,3/8/2022
TRN-1557,CORP,Canada,Silver,ProdTier13,LIN657,312-435-4959,40040,,50005.2,5000.6,1/1/2022,3/3/2022,3/8/2022
